customer_id,month,mrr_usd,add_on_usd
C0251,2024-11,185.42,88.22
C0251,2024-12,144.48,45.57
C0251,2025-01,175.17,77.54
C0251,2025-02,144.47,45.56
C0252,2024-01,86.99,4.18
C0252,2024-02,83.19,0.0
C0252,2024-03,103.04,21.82
C0252,2024-04,113.35,33.15
C0252,2024-05,111.72,31.35
C0252,2024-06,96.23,14.33
C0252,2024-07,106.36,25.46
C0252,2024-08,128.39,49.67
C0252,2024-09,115.06,35.02
C0252,2024-10,113.28,33.07
C0252,2024-11,119.18,39.56
C0252,2024-12,121.47,42.06
C0252,2025-01,114.79,34.73
C0252,2025-02,113.15,32.93
C0252,2025-03,121.9,42.54
C0252,2025-04,97.79,16.05
C0252,2025-05,90.37,7.89
C0253,2024-05,379.89,20.64
C0253,2024-06,398.99,40.33
C0253,2024-07,395.62,36.86
C0253,2024-08,403.85,45.34
C0254,2025-02,188.86,81.1
C0254,2025-03,187.51,79.75
C0254,2025-04,192.64,84.88
C0254,2025-05,203.85,96.09
C0255,2024-12,297.59,9.29
C0255,2025-01,304.36,16.49
C0255,2025-02,319.27,32.35
C0255,2025-03,340.43,54.86
C0255,2025-04,331.89,45.78
C0255,2025-05,308.3,20.68
C0255,2025-06,312.5,25.15
C0255,2025-07,297.62,9.32
C0256,2024-01,2148.42,156.38
C0256,2024-02,2155.84,165.0
C0256,2024-03,2167.97,179.11
C0256,2024-04,2128.09,132.74
C0256,2024-05,2128.08,132.73
C0256,2024-06,2125.11,129.27
C0256,2024-07,2122.44,126.17
C0256,2024-08,2137.16,143.29
C0256,2024-09,2148.85,156.88
C0256,2024-10,2139.3,145.77
C0256,2024-11,2141.43,148.25
C0256,2024-12,2124.32,128.35
C0256,2025-01,2125.4,129.61
C0256,2025-02,2137.17,143.3
C0256,2025-03,2135.36,141.19
C0256,2025-04,2123.56,127.47
C0256,2025-05,2157.62,167.07
C0256,2025-06,2108.45,109.9
C0256,2025-07,2144.24,151.52
C0257,2024-03,295.15,178.35
C0257,2024-04,303.03,186.39
C0257,2024-05,299.33,182.62
C0257,2024-06,282.56,165.5
C0258,2024-02,392.68,38.04
C0258,2024-03,395.39,40.87
C0258,2024-04,409.08,55.13
C0258,2024-05,393.11,38.49
C0258,2024-06,362.24,6.34
C0258,2024-07,385.54,30.6
C0258,2024-08,396.82,42.35
C0258,2024-09,402.91,48.7
C0258,2024-10,409.72,55.8
C0258,2024-11,392.27,37.62
C0258,2024-12,402.25,48.02
C0258,2025-01,374.65,19.26
C0258,2025-02,379.07,23.87
C0258,2025-03,381.66,26.56
C0258,2025-04,397.74,43.32
C0258,2025-05,393.05,38.44
C0258,2025-06,416.58,62.94
C0258,2025-07,400.57,46.27
C0259,2025-03,930.17,388.57
C0259,2025-04,925.92,384.32
C0259,2025-05,931.13,389.53
C0259,2025-06,930.77,389.18
C0259,2025-07,905.54,363.94
C0260,2024-08,2437.79,215.08
C0260,2024-09,2429.56,206.13
C0260,2024-10,2440.65,218.19
C0260,2024-11,2429.58,206.15
C0260,2024-12,2427.98,204.42
C0260,2025-01,2426.44,202.75
C0260,2025-02,2402.68,176.92
C0260,2025-03,2418.43,194.04
C0260,2025-04,2425.5,201.73
C0260,2025-05,2391.61,164.89
C0260,2025-06,2398.11,171.95
C0261,2024-01,1401.53,79.59
C0261,2024-02,1403.64,82.69
C0262,2024-01,1163.06,52.16
C0262,2024-02,1127.96,9.36
C0263,2024-01,108.43,26.98
C0263,2024-02,83.07,0.0
C0263,2024-03,100.9,18.96
C0263,2024-04,91.91,9.4
C0263,2024-05,83.07,0.0
C0263,2024-06,129.22,49.09
C0263,2024-07,116.62,35.69
C0263,2024-08,106.69,25.12
C0263,2024-09,126.66,46.37
C0263,2024-10,114.87,33.82
C0263,2024-11,109.24,27.84
C0263,2024-12,130.94,50.92
C0263,2025-01,83.07,0.0
C0263,2025-02,91.98,9.48
C0263,2025-03,98.76,16.69
C0263,2025-04,106.66,25.09
C0263,2025-05,122.99,42.46
C0263,2025-06,109.44,28.05
C0263,2025-07,121.24,40.6
C0264,2024-01,127.12,37.15
C0264,2024-02,103.9,13.93
C0264,2024-03,146.9,56.93
C0264,2024-04,132.07,42.1
C0264,2024-05,104.34,14.38
C0264,2024-06,111.65,21.68
C0264,2024-07,95.16,5.19
C0264,2024-08,108.34,18.37
C0264,2024-09,136.09,46.13
C0264,2024-10,111.92,21.96
C0264,2024-11,115.99,26.03
C0264,2024-12,134.58,44.61
C0265,2024-01,89.08,10.11
C0265,2024-02,82.83,3.46
C0266,2025-03,324.15,26.88
C0266,2025-04,333.01,36.01
C0267,2024-01,413.41,52.64
C0267,2024-02,419.47,59.44
C0267,2024-03,446.59,89.92
C0267,2024-04,404.9,43.07
C0267,2024-05,427.39,68.34
C0267,2024-06,449.51,93.19
C0267,2024-07,424.56,65.17
C0268,2024-01,1370.03,33.73
C0268,2024-02,1359.84,21.6
C0268,2024-03,1380.57,46.28
C0268,2024-04,1355.4,16.32
C0268,2024-05,1399.35,68.63
C0268,2024-06,1394.02,62.3
C0268,2024-07,1392.56,60.56
C0268,2024-08,1355.64,16.61
C0268,2024-09,1360.94,22.91
C0268,2024-10,1395.89,64.52
C0268,2024-11,1359.68,21.42
C0268,2024-12,1382.81,48.95
C0268,2025-01,1373.14,37.44
C0268,2025-02,1375.05,39.71
C0268,2025-03,1356.15,17.21
C0268,2025-04,1369.53,33.14
C0268,2025-05,1368.49,31.9
C0268,2025-06,1367.08,30.22
C0269,2024-07,491.95,96.61
C0269,2024-08,509.89,115.69
C0269,2024-09,476.98,80.68
C0269,2024-10,494.11,98.9
C0270,2024-01,230.7,132.24
C0270,2024-02,242.8,145.54
C0270,2024-03,280.25,186.68
C0270,2024-04,261.85,166.47
C0270,2024-05,243.94,146.78
C0270,2024-06,243.38,146.17
C0270,2024-07,235.46,137.46
C0270,2024-08,264.68,169.58
C0270,2024-09,259.94,164.37
C0270,2024-10,274.78,180.68
C0270,2024-11,236.12,138.2
C0270,2024-12,255.42,159.4
C0270,2025-01,269.3,174.65
C0270,2025-02,243.58,146.4
C0270,2025-03,226.87,128.03
C0271,2024-01,259.68,173.59
C0271,2024-02,261.25,175.37
C0271,2024-03,257.63,171.25
C0271,2024-04,239.88,151.08
C0271,2024-05,225.79,135.07
C0271,2024-06,251.79,164.62
C0272,2024-01,142.21,50.8
C0272,2024-02,121.46,30.05
C0272,2024-03,137.76,46.35
C0272,2024-04,129.68,38.26
C0272,2024-05,124.84,33.42
C0272,2024-06,127.97,36.56
C0272,2024-07,131.9,40.49
C0272,2024-08,91.42,0.0
C0272,2024-09,105.27,13.86
C0272,2024-10,108.78,17.36
C0272,2024-11,91.42,0.0
C0272,2024-12,94.93,3.52
C0272,2025-01,114.02,22.61
C0272,2025-02,91.42,0.0
C0272,2025-03,108.82,17.41
C0272,2025-04,122.69,31.27
C0272,2025-05,101.46,10.05
C0272,2025-06,111.71,20.3
C0272,2025-07,127.76,36.34
C0273,2025-04,668.15,216.26
C0273,2025-05,661.3,208.9
C0273,2025-06,694.69,244.81
C0273,2025-07,677.08,225.87
C0274,2025-02,278.65,24.23
C0274,2025-03,260.65,3.78
C0274,2025-04,257.33,0.0
C0274,2025-05,281.0,26.9
C0274,2025-06,285.64,32.17
C0274,2025-07,273.96,18.9
C0275,2025-01,98.67,21.84
C0275,2025-02,110.83,34.0
C0275,2025-03,107.93,31.11
C0275,2025-04,103.45,26.63
C0275,2025-05,114.37,37.55
C0275,2025-06,79.53,2.71
C0275,2025-07,86.78,9.96
C0276,2025-02,158.51,60.18
C0277,2024-07,97.12,16.51
C0277,2024-08,106.31,26.08
C0277,2024-09,106.99,26.79
C0277,2024-10,121.64,42.05
C0277,2024-11,81.27,0.0
C0277,2024-12,119.22,39.53
C0277,2025-01,112.25,32.27
C0277,2025-02,90.38,9.49
C0277,2025-03,94.87,14.17
C0277,2025-04,81.27,0.0
C0277,2025-05,81.27,0.0
C0277,2025-06,116.11,36.29
C0277,2025-07,103.48,23.13
C0278,2024-07,362.13,23.03
C0278,2024-08,390.41,51.9
C0278,2024-09,361.25,22.15
C0278,2024-10,350.34,11.01
C0278,2024-11,370.75,31.84
C0279,2024-01,163.23,77.71
C0279,2024-02,162.8,77.24
C0279,2024-03,131.12,42.04
C0279,2024-04,133.17,44.32
C0279,2024-05,164.77,79.43
C0279,2024-06,138.35,50.08
C0279,2024-07,144.65,57.07
C0279,2024-08,157.41,71.25
C0279,2024-09,157.14,70.95
C0279,2024-10,141.28,53.33
C0279,2024-11,145.18,57.66
C0279,2024-12,133.9,45.13
C0279,2025-01,146.01,58.59
C0279,2025-02,145.61,58.14
C0279,2025-03,118.01,27.48
C0280,2024-02,59.95,0.0
C0280,2024-03,89.21,35.69
C0280,2024-04,88.16,34.4
C0280,2024-05,71.33,13.88
C0280,2024-06,77.08,20.89
C0280,2024-07,59.95,0.0
C0280,2024-08,98.79,47.37
C0281,2024-01,111.96,25.46
C0281,2024-02,115.79,29.4
C0281,2024-03,105.87,19.18
C0281,2024-04,101.34,14.51
C0281,2024-05,132.39,46.52
C0281,2024-06,100.79,13.95
C0281,2024-07,123.03,36.87
C0281,2024-08,121.52,35.31
C0281,2024-09,97.57,10.62
C0281,2024-10,133.78,47.95
C0281,2024-11,98.33,11.4
C0281,2024-12,100.85,14.0
C0281,2025-01,114.17,27.74
C0281,2025-02,117.74,31.41
C0281,2025-03,121.15,34.94
C0281,2025-04,126.27,40.21
C0281,2025-05,102.54,15.75
C0281,2025-06,126.2,40.14
C0281,2025-07,114.44,28.01
C0282,2024-01,367.12,47.82
C0282,2024-02,331.22,10.03
C0282,2024-03,343.23,22.66
C0282,2024-04,352.51,32.43
C0282,2024-05,346.6,26.21
C0283,2024-10,463.35,66.18
C0283,2024-11,473.42,76.89
C0283,2024-12,459.05,61.61
C0283,2025-01,470.91,74.22
C0283,2025-02,481.79,85.79
C0283,2025-03,491.85,96.5
C0283,2025-04,460.76,63.42
C0283,2025-05,478.85,82.67
C0283,2025-06,472.61,76.03
C0283,2025-07,476.17,79.82
C0284,2024-09,147.5,47.52
C0284,2024-10,182.82,84.32
C0284,2024-11,212.59,115.33
C0285,2024-01,369.78,27.03
C0285,2024-02,397.86,55.4
C0285,2024-03,401.38,58.95
C0285,2024-04,343.02,0.0
C0285,2024-05,369.91,27.16
C0285,2024-06,359.67,16.82
C0285,2024-07,373.87,31.16
C0285,2024-08,365.66,22.87
C0285,2024-09,359.06,16.21
C0286,2024-01,1650.73,62.95
C0286,2024-02,1646.64,58.6
C0286,2024-03,1644.95,56.8
C0286,2024-04,1655.41,67.93
C0286,2024-05,1631.5,42.5
C0286,2024-06,1636.42,47.72
C0286,2024-07,1615.0,24.94
C0286,2024-08,1639.2,50.68
C0286,2024-09,1632.26,43.3
C0286,2024-10,1640.74,52.32
C0286,2024-11,1645.41,57.29
C0286,2024-12,1628.4,39.2
C0286,2025-01,1611.96,21.7
C0286,2025-02,1593.7,2.27
C0286,2025-03,1629.87,40.75
C0286,2025-04,1656.66,69.25
C0286,2025-05,1618.29,28.44
C0286,2025-06,1636.27,47.57
C0286,2025-07,1626.41,37.07
C0287,2024-05,341.78,34.49
C0287,2024-06,351.75,44.46
C0287,2024-07,318.07,10.77
C0287,2024-08,334.25,26.96
C0287,2024-09,351.29,43.99
C0287,2024-10,339.43,32.14
C0287,2024-11,327.25,19.96
C0287,2024-12,326.26,18.96
C0287,2025-01,318.83,11.53
C0287,2025-02,348.82,41.52
C0287,2025-03,323.18,15.88
C0287,2025-04,319.35,12.05
C0287,2025-05,347.46,40.17
C0287,2025-06,330.56,23.26
C0287,2025-07,325.05,17.76
C0288,2024-01,341.73,25.73
C0288,2024-02,326.3,10.15
C0288,2024-03,318.58,2.34
C0288,2024-04,321.64,5.44
C0288,2024-05,317.56,1.32
C0288,2024-06,316.26,0.0
C0288,2024-07,341.7,25.7
C0288,2024-08,316.26,0.0
C0288,2024-09,356.59,40.74
C0288,2024-10,352.61,36.72
C0288,2024-11,316.26,0.0
C0288,2024-12,363.54,47.76
C0288,2025-01,336.41,20.36
C0288,2025-02,319.89,3.67
C0288,2025-03,345.35,29.38
C0288,2025-04,316.26,0.0
C0288,2025-05,343.41,27.43
C0288,2025-06,343.76,27.79
C0288,2025-07,343.67,27.69
C0289,2025-04,131.78,30.27
C0289,2025-05,141.45,39.93
C0289,2025-06,145.14,43.62
C0289,2025-07,158.1,56.59
C0290,2024-01,102.46,17.8
C0290,2024-02,103.72,19.06
C0290,2024-03,128.14,43.48
C0290,2024-04,84.66,0.0
C0290,2024-05,101.92,17.26
C0290,2024-06,84.92,0.26
C0290,2024-07,108.08,23.42
C0290,2024-08,107.47,22.81
C0290,2024-09,107.12,22.46
C0290,2024-10,106.37,21.72
C0290,2024-11,125.14,40.49
C0290,2024-12,88.93,4.28
C0290,2025-01,93.05,8.4
C0290,2025-02,130.66,46.0
C0290,2025-03,115.15,30.49
C0290,2025-04,130.77,46.11
C0290,2025-05,109.85,25.2
C0290,2025-06,101.69,17.03
C0290,2025-07,97.72,13.06
C0291,2024-12,86.26,9.43
C0291,2025-01,106.84,30.02
C0291,2025-02,94.95,18.13
C0291,2025-03,97.4,20.57
C0291,2025-04,118.76,41.94
C0292,2024-07,131.76,68.18
C0292,2024-08,107.43,36.99
C0292,2024-09,121.88,55.52
C0292,2024-10,121.33,54.8
C0292,2024-11,107.32,36.85
C0292,2024-12,106.69,36.04
C0292,2025-01,114.54,46.11
C0292,2025-02,123.83,58.02
C0292,2025-03,113.37,44.61
C0292,2025-04,119.53,52.5
C0292,2025-05,121.57,55.12
C0292,2025-06,130.82,66.98
C0292,2025-07,122.51,56.32
C0293,2024-03,428.27,80.9
C0293,2024-04,440.49,95.62
C0293,2024-05,438.69,93.45
C0293,2024-06,426.69,79.0
C0293,2024-07,425.91,78.06
C0293,2024-08,426.84,79.17
C0294,2024-10,143.59,54.47
C0294,2024-11,135.21,45.46
C0294,2024-12,133.16,43.26
C0294,2025-01,124.79,34.25
C0294,2025-02,144.73,55.69
C0294,2025-03,145.11,56.1
C0294,2025-04,140.12,50.74
C0294,2025-05,123.09,32.43
C0294,2025-06,133.3,43.41
C0295,2024-06,88.37,18.09
C0295,2024-07,86.56,15.91
C0295,2024-08,90.92,21.16
C0295,2024-09,89.48,19.43
C0295,2024-10,103.41,36.21
C0295,2024-11,99.82,31.89
C0295,2024-12,106.61,40.07
C0295,2025-01,85.18,14.25
C0295,2025-02,88.99,18.84
C0296,2024-01,306.01,22.21
C0296,2024-02,305.38,21.45
C0296,2024-03,307.14,23.57
C0296,2024-04,303.87,19.63
C0296,2024-05,289.39,2.18
C0296,2024-06,310.45,27.56
C0296,2024-07,297.33,11.75
C0296,2024-08,292.01,5.33
C0296,2024-09,308.81,25.58
C0296,2024-10,295.19,9.17
C0296,2024-11,296.73,11.03
C0296,2024-12,317.0,35.45
C0296,2025-01,313.13,30.79
C0296,2025-02,305.43,21.5
C0296,2025-03,306.8,23.16
C0296,2025-04,320.0,39.06
C0296,2025-05,308.89,25.67
C0296,2025-06,302.18,17.59
C0296,2025-07,311.21,28.47
C0297,2024-01,104.83,17.01
C0298,2024-07,92.08,19.91
C0298,2024-08,72.37,0.0
C0298,2024-09,99.98,27.88
C0298,2024-10,99.98,27.89
C0298,2024-11,81.16,8.87
C0299,2025-03,165.18,72.08
C0299,2025-04,121.74,25.87
C0299,2025-05,150.83,56.81
C0299,2025-06,160.84,67.46
C0300,2024-01,2417.02,173.94
C0300,2024-02,2412.54,169.22
C0300,2024-03,2424.79,182.12
C0300,2024-04,2400.83,156.9
C0300,2024-05,2404.31,160.56
C0300,2024-06,2362.28,116.31
C0301,2025-04,1533.08,88.33
C0301,2025-05,1520.2,71.6
C0301,2025-06,1501.32,47.09
C0301,2025-07,1527.13,80.6
C0302,2024-09,178.13,76.78
C0302,2024-10,200.96,100.56
C0302,2024-11,168.83,67.09
C0302,2024-12,168.1,66.33
C0302,2025-01,194.67,94.01
C0302,2025-02,185.47,84.42
C0302,2025-03,186.91,85.93
C0302,2025-04,184.18,83.08
C0302,2025-05,157.72,55.52
C0303,2024-09,101.02,42.82
C0303,2024-10,90.02,28.53
C0304,2024-06,458.31,67.84
C0304,2024-07,471.54,81.77
C0304,2024-08,449.17,58.22
C0304,2024-09,480.79,91.51
C0304,2024-10,467.38,77.38
C0304,2024-11,433.93,42.17
C0304,2024-12,470.63,80.81
C0304,2025-01,469.83,79.97
C0304,2025-02,439.35,47.88
C0304,2025-03,446.49,55.4
C0305,2024-01,124.38,39.72
C0305,2024-02,84.66,0.0
C0305,2024-03,118.54,33.89
C0305,2024-04,109.21,24.56
C0305,2024-05,115.19,30.53
C0305,2024-06,113.42,28.76
C0305,2024-07,94.01,9.35
C0305,2024-08,107.08,22.42
C0305,2024-09,110.77,26.11
C0305,2024-10,104.37,19.72
C0305,2024-11,101.76,17.1
C0305,2024-12,84.66,0.0
C0305,2025-01,104.97,20.31
C0305,2025-02,100.89,16.23
C0305,2025-03,99.69,15.03
C0305,2025-04,107.57,22.91
C0305,2025-05,109.63,24.97
C0305,2025-06,92.09,7.43
C0305,2025-07,104.0,19.34
C0306,2025-03,103.03,10.28
C0306,2025-04,140.06,47.31
C0306,2025-05,112.47,19.72
C0306,2025-06,144.18,51.43
C0306,2025-07,123.7,30.95
C0307,2024-01,116.59,30.23
C0307,2024-02,123.26,37.11
C0307,2024-03,123.99,37.86
C0307,2024-04,110.31,23.76
C0307,2024-05,113.44,26.98
C0307,2024-06,103.52,16.75
C0307,2024-07,117.88,31.56
C0308,2024-01,1437.83,43.55
C0308,2024-02,1436.81,42.43
C0308,2024-03,1412.47,15.69
C0308,2024-04,1441.4,47.48
C0308,2024-05,1423.25,27.53
C0308,2024-06,1443.01,49.24
C0308,2024-07,1430.1,35.06
C0308,2024-08,1450.46,57.43
C0308,2024-09,1417.44,21.15
C0308,2024-10,1417.6,21.32
C0308,2024-11,1412.21,15.4
C0308,2024-12,1425.05,29.51
C0308,2025-01,1399.37,1.29
C0308,2025-02,1425.68,30.2
C0308,2025-03,1417.4,21.11
C0308,2025-04,1426.0,30.56
C0308,2025-05,1431.81,36.94
C0308,2025-06,1436.65,42.26
C0308,2025-07,1431.66,36.77
C0309,2024-05,329.49,27.77
C0309,2024-06,330.14,28.54
C0309,2024-07,343.57,44.34
C0309,2024-08,325.28,22.82
C0309,2024-09,322.3,19.31
C0309,2024-10,337.31,36.97
C0309,2024-11,354.39,57.07
C0309,2024-12,323.6,20.84
C0309,2025-01,337.83,37.58
C0309,2025-02,348.93,50.64
C0309,2025-03,335.26,34.56
C0309,2025-04,322.51,19.56
C0310,2024-12,2272.86,386.02
C0310,2025-01,2248.2,352.69
C0310,2025-02,2265.39,375.92
C0310,2025-03,2276.07,390.36
C0310,2025-04,2255.9,363.1
C0310,2025-05,2268.89,380.65
C0310,2025-06,2251.62,357.31
C0310,2025-07,2249.27,354.13
C0311,2024-08,319.08,33.38
C0312,2024-03,106.49,29.67
C0312,2024-04,101.27,24.45
C0312,2024-05,95.16,18.34
C0312,2024-06,76.82,0.0
C0312,2024-07,112.48,35.65
C0312,2024-08,115.84,39.02
C0312,2024-09,76.82,0.0
C0312,2024-10,92.95,16.12
C0312,2024-11,92.33,15.51
C0312,2024-12,100.94,24.11
C0312,2025-01,99.19,22.36
C0312,2025-02,76.82,0.0
C0312,2025-03,82.45,5.63
C0312,2025-04,76.82,0.0
C0312,2025-05,99.48,22.66
C0312,2025-06,106.55,29.72
C0312,2025-07,76.82,0.0
C0313,2024-01,351.81,35.43
C0313,2024-02,354.83,38.82
C0313,2024-03,347.5,30.59
C0313,2024-04,369.82,55.67
C0313,2024-05,349.5,32.83
C0313,2024-06,329.21,10.04
C0313,2024-07,348.73,31.98
C0313,2024-08,320.37,0.11
C0313,2024-09,334.78,16.3
C0313,2024-10,328.08,8.77
C0313,2024-11,332.92,14.2
C0314,2024-01,519.78,97.29
C0314,2024-02,506.33,83.57
C0314,2024-03,509.19,86.49
C0314,2024-04,486.49,63.32
C0314,2024-05,490.28,67.19
C0314,2024-06,522.84,100.41
C0314,2024-07,505.61,82.83
C0314,2024-08,498.3,75.37
C0314,2024-09,521.94,99.49
C0314,2024-10,486.79,63.62
C0314,2024-11,485.6,62.41
C0314,2024-12,490.93,67.85
C0314,2025-01,492.36,69.3
C0314,2025-02,488.41,65.28
C0314,2025-03,512.14,89.49
C0314,2025-04,517.56,95.03
C0314,2025-05,481.59,58.32
C0314,2025-06,485.73,62.55
C0314,2025-07,476.09,52.7
C0315,2024-03,154.45,60.15
C0315,2024-04,147.8,53.29
C0315,2024-05,136.56,41.71
C0315,2024-06,123.67,28.42
C0315,2024-07,142.06,47.38
C0315,2024-08,158.44,64.27
C0315,2024-09,129.73,34.67
C0315,2024-10,141.11,46.41
C0315,2024-11,121.71,26.4
C0315,2024-12,150.34,55.92
C0315,2025-01,134.47,39.55
C0315,2025-02,137.08,42.24
C0316,2025-01,1753.28,91.58
C0316,2025-02,1746.44,83.15
C0316,2025-03,1764.78,105.79
C0316,2025-04,1747.94,85.0
C0316,2025-05,1750.8,88.52
C0316,2025-06,1752.38,90.47
C0316,2025-07,1756.18,95.16
C0317,2024-03,70.91,0.0
C0317,2024-04,102.84,32.92
C0317,2024-05,70.91,0.0
C0317,2024-06,71.31,0.41
C0317,2024-07,90.05,19.73
C0317,2024-08,70.91,0.0
C0317,2024-09,70.91,0.0
C0317,2024-10,95.73,25.58
C0317,2024-11,70.91,0.0
C0317,2024-12,88.61,18.25
C0317,2025-01,107.13,37.34
C0318,2024-09,122.81,41.27
C0318,2024-10,143.01,65.32
C0318,2024-11,146.47,69.44
C0318,2024-12,150.13,73.8
C0318,2025-01,146.81,69.84
C0318,2025-02,152.38,76.48
C0318,2025-03,113.92,30.69
C0318,2025-04,128.2,47.68
C0318,2025-05,153.94,78.33
C0318,2025-06,139.03,60.59
C0318,2025-07,167.05,93.94
C0319,2024-08,125.32,37.78
C0319,2024-09,129.1,41.68
C0319,2024-10,113.16,25.24
C0319,2024-11,105.58,17.43
C0319,2024-12,135.76,48.54
C0319,2025-01,145.92,59.02
C0319,2025-02,102.17,13.92
C0319,2025-03,137.87,50.72
C0319,2025-04,93.44,4.92
C0319,2025-05,130.76,43.38
C0319,2025-06,102.88,14.65
C0319,2025-07,91.18,2.58
C0320,2025-03,608.72,190.28
C0320,2025-04,659.5,247.98
C0320,2025-05,607.42,188.8
C0320,2025-06,645.37,231.92
C0320,2025-07,612.06,194.07
C0321,2024-10,1936.41,97.57
C0321,2024-11,1919.44,78.93
C0321,2024-12,1923.37,83.25
C0321,2025-01,1911.02,69.68
C0321,2025-02,1903.56,61.48
C0321,2025-03,1909.99,68.55
C0321,2025-04,1891.26,47.96
C0321,2025-05,1910.63,69.24
C0321,2025-06,1907.03,65.29
C0321,2025-07,1944.62,106.6
C0322,2024-11,218.59,0.0
C0322,2024-12,237.54,23.68
C0322,2025-01,224.58,7.49
C0322,2025-02,239.31,25.89
C0322,2025-03,231.83,16.55
C0322,2025-04,243.71,31.4
C0322,2025-05,230.91,15.4
C0322,2025-06,241.13,28.18
C0322,2025-07,254.06,44.33
C0323,2024-01,72.25,11.96
C0323,2024-02,72.95,12.75
C0323,2024-03,61.48,0.0
C0323,2024-04,71.33,10.94
C0323,2024-05,65.06,3.98
C0323,2024-06,61.48,0.0
C0323,2024-07,88.65,30.19
C0323,2024-08,65.61,4.59
C0323,2024-09,74.06,13.97
C0323,2024-10,61.48,0.0
C0323,2024-11,62.91,1.59
C0323,2024-12,63.75,2.52
C0323,2025-01,61.48,0.0
C0324,2024-01,1381.91,33.87
C0324,2024-02,1373.88,24.75
C0324,2024-03,1381.21,33.08
C0324,2024-04,1381.97,33.95
C0324,2024-05,1380.0,31.7
C0324,2024-06,1363.78,13.27
C0324,2024-07,1352.1,0.0
C0325,2024-10,130.9,40.94
C0325,2024-11,125.69,35.73
C0325,2024-12,94.98,5.02
C0325,2025-01,115.45,25.48
C0325,2025-02,89.96,0.0
C0325,2025-03,117.83,27.87
C0326,2024-01,90.57,5.8
C0326,2024-02,104.66,20.18
C0326,2024-03,105.86,21.4
C0326,2024-04,103.23,18.71
C0326,2024-05,113.95,29.65
C0326,2024-06,97.29,12.65
C0326,2024-07,115.93,31.68
C0326,2024-08,118.51,34.3
C0326,2024-09,112.07,27.73
C0326,2024-10,116.81,32.57
C0326,2024-11,111.31,26.96
C0326,2024-12,120.61,36.45
C0326,2025-01,84.89,0.0
C0326,2025-02,103.23,18.72
C0326,2025-03,88.29,3.47
C0326,2025-04,115.46,31.2
C0326,2025-05,121.2,37.05
C0326,2025-06,115.04,30.77
C0326,2025-07,85.89,1.02
C0327,2024-01,137.89,36.37
C0327,2024-02,155.86,54.34
C0327,2024-03,146.17,44.65
C0328,2024-01,340.48,54.6
C0328,2024-02,353.77,71.22
C0328,2024-03,327.03,37.8
C0329,2024-01,96.63,13.34
C0329,2024-02,122.32,40.38
C0329,2024-03,114.59,32.25
C0329,2024-04,105.14,22.3
C0329,2024-05,111.23,28.71
C0329,2024-06,140.24,59.25
C0329,2024-07,104.25,21.36
C0329,2024-08,95.45,12.09
C0329,2024-09,136.45,55.26
C0329,2024-10,96.04,12.72
C0329,2024-11,113.51,31.11
C0329,2024-12,124.55,42.73
C0329,2025-01,101.31,18.27
C0329,2025-02,114.34,31.98
C0329,2025-03,100.72,17.65
C0329,2025-04,114.7,32.36
C0329,2025-05,90.42,6.8
C0329,2025-06,111.48,28.97
C0329,2025-07,121.82,39.85
C0330,2024-09,1382.3,40.4
C0330,2024-10,1374.2,31.6
C0330,2024-11,1345.13,0.0
C0330,2024-12,1376.68,34.3
C0330,2025-01,1405.41,65.52
C0330,2025-02,1396.12,55.43
C0330,2025-03,1392.25,51.22
C0330,2025-04,1385.85,44.26
C0330,2025-05,1383.18,41.36
C0330,2025-06,1362.17,18.52
C0330,2025-07,1384.78,43.1
C0331,2024-01,72.68,0.0
C0331,2024-02,83.8,12.22
C0331,2024-03,72.68,0.0
C0331,2024-04,117.29,49.03
C0332,2024-06,356.43,240.7
C0333,2024-10,378.12,24.61
C0333,2024-11,377.46,23.96
C0333,2024-12,377.31,23.8
C0333,2025-01,390.42,36.91
C0333,2025-02,388.09,34.58
C0333,2025-03,392.69,39.18
C0333,2025-04,383.54,30.04
C0333,2025-05,378.83,25.33
C0333,2025-06,381.56,28.06
C0333,2025-07,380.83,27.32
C0334,2024-01,469.85,60.0
C0334,2024-02,448.9,38.84
C0334,2024-03,481.18,71.45
C0334,2024-04,489.79,80.14
C0334,2024-05,480.79,71.05
C0334,2024-06,493.39,83.78
C0334,2024-07,453.39,43.38
C0335,2024-01,2530.7,201.45
C0335,2024-02,2519.77,190.07
C0335,2024-03,2521.87,192.26
C0335,2024-04,2532.67,203.51
C0335,2024-05,2517.8,188.02
C0335,2024-06,2525.98,196.54
C0335,2024-07,2532.25,203.08
C0335,2024-08,2520.77,191.12
C0335,2024-09,2523.0,193.44
C0335,2024-10,2511.38,181.34
C0335,2024-11,2502.65,172.24
C0335,2024-12,2517.18,187.37
C0335,2025-01,2482.89,151.65
C0335,2025-02,2508.41,178.23
C0335,2025-03,2506.12,175.86
C0335,2025-04,2520.57,190.91
C0335,2025-05,2526.35,196.93
C0336,2024-03,1959.59,94.05
C0336,2024-04,1966.0,101.09
C0336,2024-05,1958.03,92.33
C0336,2024-06,1967.61,102.85
C0336,2024-07,1944.31,77.25
C0336,2024-08,1940.69,73.28
C0336,2024-09,1968.72,104.08
C0336,2024-10,1987.36,124.56
C0336,2024-11,1924.79,55.8
C0336,2024-12,1964.94,99.92
C0336,2025-01,1957.27,91.5
C0336,2025-02,1916.73,46.94
C0336,2025-03,1936.65,68.83
