customer_id,month,weekly_active_days_avg,queries_run,seats_used,support_tickets,nps,discount_pct
C0451,2024-03,4.45,1848,9,0,55,0.1
C0451,2024-04,3.71,1385,9,2,63,0.1
C0451,2024-05,4.29,1181,9,1,68,0.1
C0451,2024-06,3.48,937,9,1,85,0.1
C0451,2024-07,2.79,1611,9,1,48,0.1
C0451,2024-08,2.83,1251,9,0,72,0.1
C0451,2024-09,3.95,1173,9,1,64,0.1
C0451,2024-10,2.55,504,9,1,51,0.1
C0451,2024-11,2.66,1120,9,1,35,0.1
C0451,2024-12,3.16,806,9,0,52,0.1
C0451,2025-01,3.89,1405,9,2,49,0.1
C0451,2025-02,3.86,1367,9,1,66,0.1
C0451,2025-03,1.83,623,9,0,47,0.1
C0451,2025-04,2.75,1033,9,2,59,0.1
C0451,2025-05,2.03,1068,9,0,65,0.1
C0451,2025-06,2.49,824,9,0,38,0.1
C0451,2025-07,1.45,869,9,1,44,0.1
C0452,2024-01,2.38,586,3,1,53,0.04
C0452,2024-02,2.13,648,3,1,45,0.04
C0452,2024-03,2.68,705,3,0,41,0.04
C0452,2024-04,4.92,420,3,0,55,0.04
C0452,2024-05,3.18,601,3,0,75,0.04
C0452,2024-06,3.46,692,3,0,71,0.04
C0452,2024-07,2.05,568,3,0,63,0.04
C0452,2024-08,4.42,662,3,0,52,0.04
C0452,2024-09,2.39,457,3,1,70,0.04
C0453,2024-08,3.26,536,20,1,75,0.0
C0454,2024-01,3.64,930,64,0,56,0.07
C0454,2024-02,3.05,875,64,1,43,0.07
C0454,2024-03,1.02,904,64,2,9,0.07
C0454,2024-04,2.43,802,64,2,51,0.07
C0454,2024-05,2.63,921,64,1,37,0.07
C0454,2024-06,0.99,851,64,1,34,0.07
C0454,2024-07,2.73,842,64,2,28,0.07
C0455,2024-01,4.27,604,31,1,50,0.09
C0455,2024-02,2.99,631,31,1,48,0.09
C0455,2024-03,3.14,683,31,1,42,0.09
C0455,2024-04,2.81,592,31,1,48,0.09
C0455,2024-05,2.23,584,31,1,26,0.09
C0455,2024-06,2.16,513,31,2,55,0.09
C0456,2024-09,5.48,1684,74,1,59,0.03
C0456,2024-10,3.5,1434,74,1,63,0.03
C0456,2024-11,3.59,1299,74,2,81,0.03
C0456,2024-12,4.34,1275,74,2,71,0.03
C0456,2025-01,3.42,1281,74,0,55,0.03
C0456,2025-02,2.3,1332,74,0,53,0.03
C0456,2025-03,2.07,1462,74,0,81,0.03
C0456,2025-04,3.68,1415,74,1,48,0.03
C0456,2025-05,2.11,1209,74,1,60,0.03
C0456,2025-06,2.35,1207,74,2,65,0.03
C0457,2024-08,3.8,949,11,1,70,0.12
C0457,2024-09,4.1,819,11,0,68,0.12
C0457,2024-10,4.68,792,11,2,49,0.12
C0457,2024-11,5.25,895,11,1,59,0.12
C0457,2024-12,1.53,951,11,2,54,0.12
C0457,2025-01,2.31,847,11,1,53,0.12
C0457,2025-02,3.29,610,11,1,88,0.12
C0457,2025-03,2.52,780,11,1,85,0.12
C0457,2025-04,3.22,728,11,0,65,0.12
C0457,2025-05,2.55,826,11,0,69,0.12
C0458,2024-05,4.99,768,3,2,61,0.11
C0458,2024-06,4.87,637,3,1,91,0.11
C0458,2024-07,1.9,788,3,0,57,0.11
C0458,2024-08,4.85,964,3,1,68,0.11
C0458,2024-09,3.35,838,3,2,47,0.11
C0458,2024-10,3.66,558,3,0,57,0.11
C0458,2024-11,2.8,699,3,1,65,0.11
C0458,2024-12,3.71,490,3,1,25,0.11
C0458,2025-01,3.56,718,3,1,69,0.11
C0458,2025-02,3.63,512,3,2,69,0.11
C0458,2025-03,3.62,481,3,3,53,0.11
C0458,2025-04,1.97,587,3,1,76,0.11
C0459,2024-12,2.97,1053,72,0,70,0.15
C0459,2025-01,4.29,1010,72,1,46,0.15
C0459,2025-02,2.65,970,72,1,25,0.15
C0459,2025-03,3.46,932,72,2,31,0.15
C0459,2025-04,1.89,989,72,0,32,0.15
C0459,2025-05,4.69,961,72,1,50,0.15
C0459,2025-06,2.74,935,72,2,43,0.15
C0459,2025-07,2.51,941,72,3,65,0.15
C0460,2025-02,4.12,1211,31,0,54,0.01
C0460,2025-03,3.91,1101,31,0,84,0.01
C0460,2025-04,4.74,1041,31,0,60,0.01
C0460,2025-05,3.46,974,31,0,58,0.01
C0460,2025-06,3.41,1027,31,0,65,0.01
C0461,2024-03,1.95,431,13,0,58,0.0
C0461,2024-04,3.52,413,13,0,36,0.0
C0461,2024-05,4.37,439,13,1,63,0.0
C0461,2024-06,1.87,399,13,1,29,0.0
C0462,2024-02,3.5,1070,19,1,48,0.0
C0462,2024-03,3.09,814,19,0,60,0.0
C0462,2024-04,2.38,862,19,0,73,0.0
C0462,2024-05,3.89,903,19,1,69,0.0
C0462,2024-06,3.53,818,19,2,50,0.0
C0462,2024-07,3.17,890,19,1,49,0.0
C0462,2024-08,3.22,795,19,1,60,0.0
C0462,2024-09,3.12,704,19,0,45,0.0
C0462,2024-10,3.18,721,19,0,68,0.0
C0462,2024-11,3.25,681,19,0,61,0.0
C0462,2024-12,3.55,708,19,1,75,0.0
C0462,2025-01,3.51,555,19,0,68,0.0
C0462,2025-02,3.24,526,19,0,49,0.0
C0462,2025-03,1.96,779,19,0,59,0.0
C0462,2025-04,2.44,749,19,1,44,0.0
C0462,2025-05,2.99,622,19,3,51,0.0
C0462,2025-06,1.83,820,19,2,54,0.0
C0462,2025-07,3.14,408,19,1,60,0.0
C0463,2024-05,2.94,1143,86,1,70,0.03
C0463,2024-06,1.86,1029,86,1,45,0.03
C0463,2024-07,1.82,1197,86,1,37,0.03
C0464,2024-01,2.66,947,23,0,46,0.01
C0464,2024-02,4.61,762,23,0,65,0.01
C0464,2024-03,2.82,787,23,0,49,0.01
C0464,2024-04,2.54,583,23,0,62,0.01
C0464,2024-05,3.33,410,23,3,53,0.01
C0465,2024-11,2.86,483,19,1,57,0.0
C0465,2024-12,2.81,589,19,1,52,0.0
C0465,2025-01,3.01,429,19,2,44,0.0
C0465,2025-02,3.58,516,19,0,43,0.0
C0465,2025-03,3.67,420,19,2,65,0.0
C0465,2025-04,1.5,408,19,0,44,0.0
C0465,2025-05,3.45,357,19,1,32,0.0
C0465,2025-06,3.48,465,19,2,36,0.0
C0465,2025-07,2.41,328,19,0,23,0.0
C0466,2024-01,3.22,748,9,0,49,0.01
C0466,2024-02,2.53,507,9,0,70,0.01
C0466,2024-03,3.96,520,9,0,96,0.01
C0466,2024-04,2.96,668,9,4,40,0.01
C0466,2024-05,4.26,691,9,0,59,0.01
C0466,2024-06,3.6,624,9,1,47,0.01
C0466,2024-07,2.31,502,9,0,45,0.01
C0466,2024-08,1.84,563,9,0,35,0.01
C0466,2024-09,2.47,559,9,0,50,0.01
C0466,2024-10,2.77,269,9,4,53,0.01
C0466,2024-11,1.41,361,9,2,60,0.01
C0466,2024-12,1.92,388,9,1,34,0.01
C0466,2025-01,2.73,611,9,1,61,0.01
C0466,2025-02,0.76,457,9,1,29,0.01
C0466,2025-03,2.2,321,9,1,51,0.01
C0466,2025-04,3.04,653,9,1,60,0.01
C0466,2025-05,2.71,589,9,3,61,0.01
C0466,2025-06,0.89,352,9,0,68,0.01
C0467,2024-01,2.6,393,10,0,56,0.0
C0467,2024-02,1.54,387,10,2,49,0.0
C0467,2024-03,1.99,292,10,1,58,0.0
C0467,2024-04,1.11,380,10,2,46,0.0
C0467,2024-05,2.93,424,10,0,29,0.0
C0467,2024-06,1.48,267,10,1,57,0.0
C0468,2024-01,3.94,1098,11,0,65,0.04
C0468,2024-02,4.67,882,11,0,81,0.04
C0468,2024-03,4.81,781,11,0,70,0.04
C0468,2024-04,3.47,799,11,1,73,0.04
C0468,2024-05,4.33,745,11,0,59,0.04
C0468,2024-06,3.3,859,11,0,99,0.04
C0468,2024-07,3.34,875,11,0,79,0.04
C0468,2024-08,1.98,844,11,1,66,0.04
C0468,2024-09,2.65,588,11,0,65,0.04
C0468,2024-10,4.31,573,11,1,61,0.04
C0468,2024-11,3.13,508,11,0,83,0.04
C0468,2024-12,2.86,766,11,0,67,0.04
C0468,2025-01,3.95,720,11,0,62,0.04
C0468,2025-02,1.31,497,11,0,67,0.04
C0468,2025-03,2.53,582,11,1,51,0.04
C0468,2025-04,3.69,437,11,2,55,0.04
C0468,2025-05,2.17,365,11,1,42,0.04
C0468,2025-06,1.56,622,11,1,25,0.04
C0468,2025-07,0.78,261,11,1,51,0.04
C0469,2025-03,2.64,1171,85,1,56,0.13
C0469,2025-04,2.9,1109,85,2,42,0.13
C0469,2025-05,2.67,1107,85,1,49,0.13
C0469,2025-06,2.42,1156,85,1,47,0.13
C0469,2025-07,2.71,1109,85,1,34,0.13
C0470,2024-08,2.75,1201,51,0,50,0.0
C0470,2024-09,4.08,1433,51,2,55,0.0
C0470,2024-10,2.57,1184,51,1,30,0.0
C0470,2024-11,3.72,1306,51,0,62,0.0
C0470,2024-12,3.5,1178,51,0,72,0.0
C0470,2025-01,3.55,1038,51,2,66,0.0
C0470,2025-02,2.59,1235,51,0,65,0.0
C0471,2025-01,2.83,1348,51,3,55,0.07
C0471,2025-02,3.67,1033,51,2,65,0.07
C0471,2025-03,4.46,1391,51,0,49,0.07
C0471,2025-04,3.77,1067,51,1,64,0.07
C0471,2025-05,2.85,1307,51,1,52,0.07
C0471,2025-06,2.82,1296,51,1,61,0.07
C0471,2025-07,4.19,987,51,1,79,0.07
C0472,2024-04,3.76,1097,4,1,64,0.06
C0472,2024-05,4.78,646,4,1,76,0.06
C0472,2024-06,3.08,838,4,0,62,0.06
C0472,2024-07,5.32,567,4,1,59,0.06
C0472,2024-08,3.51,578,4,1,56,0.06
C0472,2024-09,4.71,810,4,0,86,0.06
C0472,2024-10,3.24,483,4,0,51,0.06
C0472,2024-11,2.87,612,4,0,66,0.06
C0472,2024-12,2.04,512,4,3,50,0.06
C0472,2025-01,2.65,432,4,0,76,0.06
C0473,2024-10,2.12,612,24,2,58,0.02
C0473,2024-11,3.56,511,24,2,29,0.02
C0473,2024-12,2.78,458,24,1,64,0.02
C0473,2025-01,2.16,461,24,0,45,0.02
C0473,2025-02,2.1,498,24,1,40,0.02
C0473,2025-03,3.32,435,24,0,36,0.02
C0473,2025-04,2.81,490,24,0,58,0.02
C0473,2025-05,3.01,494,24,3,41,0.02
C0473,2025-06,2.87,476,24,1,60,0.02
C0474,2024-01,2.72,567,25,1,48,0.06
C0474,2024-02,2.34,524,25,1,53,0.06
C0474,2024-03,2.97,487,25,1,42,0.06
C0474,2024-04,1.84,439,25,0,47,0.06
C0474,2024-05,2.36,344,25,0,37,0.06
C0474,2024-06,1.84,447,25,2,35,0.06
C0474,2024-07,1.61,356,25,1,17,0.06
C0474,2024-08,2.09,398,25,2,41,0.06
C0474,2024-09,3.58,406,25,0,65,0.06
C0474,2024-10,0.63,366,25,1,54,0.06
C0475,2024-05,4.84,1054,28,1,44,0.16
C0475,2024-06,3.64,1038,28,3,60,0.16
C0475,2024-07,4.29,1024,28,0,65,0.16
C0475,2024-08,3.73,1037,28,1,38,0.16
C0475,2024-09,4.8,971,28,1,61,0.16
C0475,2024-10,3.68,927,28,1,36,0.16
C0475,2024-11,3.82,710,28,0,65,0.16
C0475,2024-12,3.85,1071,28,3,39,0.16
C0475,2025-01,2.69,701,28,1,25,0.16
C0475,2025-02,3.81,840,28,0,72,0.16
C0475,2025-03,3.33,707,28,1,67,0.16
C0475,2025-04,3.42,759,28,1,51,0.16
C0475,2025-05,3.25,1049,28,1,67,0.16
C0475,2025-06,2.02,956,28,2,41,0.16
C0476,2024-02,2.33,1053,19,0,54,0.09
C0476,2024-03,4.65,943,19,1,74,0.09
C0476,2024-04,2.97,1051,19,1,78,0.09
C0476,2024-05,4.51,778,19,1,74,0.09
C0476,2024-06,4.23,797,19,0,67,0.09
C0476,2024-07,4.24,876,19,0,85,0.09
C0476,2024-08,2.89,802,19,1,58,0.09
C0476,2024-09,2.72,652,19,3,78,0.09
C0476,2024-10,2.65,1018,19,1,57,0.09
C0476,2024-11,1.41,742,19,0,51,0.09
C0476,2024-12,2.14,727,19,1,56,0.09
C0476,2025-01,1.67,676,19,0,65,0.09
C0476,2025-02,4.04,492,19,2,52,0.09
C0476,2025-03,1.9,658,19,0,73,0.09
C0476,2025-04,2.43,630,19,1,49,0.09
C0476,2025-05,2.44,850,19,0,62,0.09
C0476,2025-06,2.36,602,19,0,68,0.09
C0476,2025-07,2.86,620,19,1,42,0.09
C0477,2024-10,4.09,1671,80,1,78,0.02
C0477,2024-11,3.61,1741,80,0,71,0.02
C0477,2024-12,3.25,1469,80,3,45,0.02
C0477,2025-01,4.4,1625,80,1,70,0.02
C0477,2025-02,3.38,1453,80,2,70,0.02
C0477,2025-03,2.31,1319,80,0,46,0.02
C0477,2025-04,1.6,1508,80,2,53,0.02
C0477,2025-05,3.25,1387,80,0,50,0.02
C0477,2025-06,2.96,1376,80,2,61,0.02
C0477,2025-07,2.84,1346,80,1,36,0.02
C0478,2024-01,3.25,756,9,1,50,0.07
C0478,2024-02,3.53,669,9,1,59,0.07
C0478,2024-03,2.83,703,9,0,54,0.07
C0478,2024-04,2.72,550,9,3,39,0.07
C0478,2024-05,2.87,782,9,0,67,0.07
C0478,2024-06,3.41,636,9,0,57,0.07
C0478,2024-07,1.72,728,9,2,37,0.07
C0478,2024-08,3.0,492,9,1,77,0.07
C0479,2024-09,5.77,2117,9,1,77,0.22
C0479,2024-10,4.45,2090,9,1,61,0.22
C0479,2024-11,4.71,1472,9,2,54,0.22
C0479,2024-12,3.92,1515,9,1,40,0.22
C0479,2025-01,4.7,1901,9,1,59,0.22
C0479,2025-02,3.84,2140,9,1,65,0.22
C0480,2025-03,2.71,333,4,1,39,0.06
C0480,2025-04,2.45,287,4,0,56,0.06
C0480,2025-05,2.33,321,4,3,29,0.06
C0480,2025-06,3.56,260,4,0,58,0.06
C0480,2025-07,1.43,290,4,1,37,0.06
C0481,2025-04,3.82,931,9,1,57,0.01
C0481,2025-05,3.52,697,9,1,38,0.01
C0481,2025-06,3.82,1068,9,1,58,0.01
C0481,2025-07,4.03,575,9,1,67,0.01
C0482,2025-04,4.13,935,26,0,69,0.07
C0482,2025-05,3.47,963,26,1,54,0.07
C0482,2025-06,2.41,1020,26,1,54,0.07
C0482,2025-07,3.75,1087,26,1,35,0.07
C0483,2024-06,3.21,613,25,0,40,0.0
C0483,2024-07,2.85,550,25,1,45,0.0
C0483,2024-08,3.95,527,25,3,62,0.0
C0483,2024-09,1.82,580,25,1,39,0.0
C0483,2024-10,2.89,578,25,0,43,0.0
C0483,2024-11,2.4,481,25,2,54,0.0
C0483,2024-12,1.87,474,25,1,40,0.0
C0483,2025-01,3.28,455,25,0,55,0.0
C0483,2025-02,1.66,472,25,4,46,0.0
C0483,2025-03,1.59,450,25,3,34,0.0
C0483,2025-04,2.43,443,25,2,27,0.0
C0483,2025-05,1.57,435,25,2,39,0.0
C0483,2025-06,2.43,435,25,0,46,0.0
C0483,2025-07,2.46,374,25,1,39,0.0
C0484,2024-11,2.1,839,11,0,35,0.14
C0484,2024-12,3.74,829,11,0,65,0.14
C0484,2025-01,3.18,947,11,0,61,0.14
C0484,2025-02,3.87,1054,11,0,44,0.14
C0484,2025-03,4.24,662,11,1,57,0.14
C0484,2025-04,4.07,580,11,1,54,0.14
C0484,2025-05,3.72,819,11,2,78,0.14
C0484,2025-06,4.22,761,11,0,78,0.14
C0484,2025-07,3.06,598,11,0,62,0.14
C0485,2025-04,3.51,703,4,0,35,0.24
C0485,2025-05,2.91,959,4,1,55,0.24
C0485,2025-06,3.71,725,4,0,78,0.24
C0485,2025-07,5.36,766,4,2,67,0.24
C0486,2024-07,5.21,2750,24,2,75,0.11
C0486,2024-08,4.69,1526,24,2,56,0.11
C0486,2024-09,3.03,2492,24,1,61,0.11
C0486,2024-10,4.04,2137,24,1,43,0.11
C0486,2024-11,4.16,1796,24,1,57,0.11
C0486,2024-12,4.46,2134,24,0,69,0.11
C0486,2025-01,3.91,1642,24,0,57,0.11
C0486,2025-02,3.37,1633,24,3,65,0.11
C0486,2025-03,5.31,1533,24,3,62,0.11
C0486,2025-04,3.24,1842,24,0,61,0.11
C0487,2025-02,2.38,322,4,1,28,0.08
C0487,2025-03,2.98,276,4,3,50,0.08
C0487,2025-04,2.84,343,4,2,44,0.08
C0487,2025-05,1.94,312,4,2,44,0.08
C0487,2025-06,3.48,272,4,0,61,0.08
C0487,2025-07,1.42,329,4,1,45,0.08
C0488,2024-02,3.14,369,4,1,58,0.01
C0488,2024-03,3.26,308,4,0,42,0.01
C0488,2024-04,4.35,310,4,2,60,0.01
C0488,2024-05,4.33,266,4,1,58,0.01
C0488,2024-06,2.78,258,4,1,50,0.01
C0488,2024-07,3.93,270,4,0,53,0.01
C0488,2024-08,2.24,278,4,0,19,0.01
C0488,2024-09,2.84,350,4,0,43,0.01
C0488,2024-10,3.37,233,4,0,25,0.01
C0488,2024-11,1.85,228,4,1,23,0.01
C0488,2024-12,2.54,216,4,1,57,0.01
C0488,2025-01,1.71,243,4,0,32,0.01
C0488,2025-02,1.65,260,4,1,35,0.01
C0488,2025-03,0.56,154,4,0,34,0.01
C0488,2025-04,1.95,283,4,1,34,0.01
C0488,2025-05,1.09,75,4,0,45,0.01
C0488,2025-06,2.59,185,4,1,29,0.01
C0488,2025-07,1.64,241,4,3,39,0.01
C0489,2024-12,3.85,879,2,1,64,0.07
C0489,2025-01,5.37,488,2,0,73,0.07
C0489,2025-02,3.46,654,2,0,67,0.07
C0489,2025-03,4.0,654,2,0,53,0.07
C0489,2025-04,3.29,558,2,0,39,0.07
C0489,2025-05,4.34,518,2,1,64,0.07
C0489,2025-06,3.7,785,2,0,66,0.07
C0489,2025-07,2.47,378,2,0,42,0.07
C0490,2024-07,4.55,629,4,0,78,0.01
C0490,2024-08,5.41,888,4,0,65,0.01
C0490,2024-09,4.37,774,4,0,67,0.01
C0490,2024-10,4.24,927,4,0,56,0.01
C0490,2024-11,4.27,666,4,4,76,0.01
C0490,2024-12,3.83,628,4,2,64,0.01
C0490,2025-01,3.12,691,4,0,76,0.01
C0490,2025-02,3.21,549,4,0,74,0.01
C0490,2025-03,3.31,663,4,1,45,0.01
C0490,2025-04,2.63,394,4,3,54,0.01
C0490,2025-05,2.44,729,4,0,55,0.01
C0490,2025-06,2.52,529,4,1,63,0.01
C0490,2025-07,2.37,285,4,2,40,0.01
C0491,2024-01,1.8,285,5,0,44,0.13
C0491,2024-02,2.9,359,5,3,43,0.13
C0491,2024-03,1.65,279,5,1,44,0.13
C0491,2024-04,3.51,358,5,0,32,0.13
C0491,2024-05,2.0,271,5,2,51,0.13
C0491,2024-06,2.34,339,5,0,46,0.13
C0491,2024-07,2.82,333,5,2,34,0.13
C0491,2024-08,1.09,293,5,1,64,0.13
C0491,2024-09,2.15,226,5,0,55,0.13
C0491,2024-10,2.79,281,5,0,44,0.13
C0491,2024-11,0.0,196,5,2,36,0.13
C0491,2024-12,1.95,215,5,0,56,0.13
C0491,2025-01,1.85,203,5,1,11,0.13
C0491,2025-02,2.33,187,5,0,47,0.13
C0492,2024-01,2.04,293,11,3,58,0.0
C0492,2024-02,2.86,412,11,2,53,0.0
C0492,2024-03,3.4,242,11,0,51,0.0
C0493,2024-12,2.5,456,11,0,41,0.03
C0493,2025-01,2.15,390,11,0,45,0.03
C0493,2025-02,1.88,365,11,4,40,0.03
C0493,2025-03,3.6,314,11,1,58,0.03
C0493,2025-04,1.65,370,11,0,44,0.03
C0493,2025-05,2.91,357,11,3,39,0.03
C0493,2025-06,1.58,339,11,0,51,0.03
C0493,2025-07,1.63,298,11,0,15,0.03
C0494,2024-03,3.61,1161,82,0,52,0.07
C0494,2024-04,3.7,1049,82,0,37,0.07
C0494,2024-05,1.85,1095,82,0,39,0.07
C0494,2024-06,2.15,1112,82,1,61,0.07
C0494,2024-07,3.25,1029,82,2,53,0.07
C0495,2024-07,2.36,385,12,1,32,0.04
C0495,2024-08,1.55,406,12,1,38,0.04
C0495,2024-09,2.33,410,12,3,50,0.04
C0495,2024-10,2.53,286,12,0,79,0.04
C0496,2024-01,2.12,563,29,0,41,0.09
C0496,2024-02,1.51,473,29,0,33,0.09
C0496,2024-03,1.7,502,29,2,46,0.09
C0496,2024-04,2.56,522,29,1,64,0.09
C0496,2024-05,3.31,493,29,3,39,0.09
C0496,2024-06,1.59,472,29,4,30,0.09
C0496,2024-07,2.52,415,29,0,26,0.09
C0497,2025-01,4.75,792,4,1,67,0.05
C0497,2025-02,2.87,656,4,2,46,0.05
C0497,2025-03,2.95,903,4,0,53,0.05
C0498,2024-03,3.25,399,7,1,49,0.01
C0498,2024-04,2.3,374,7,0,66,0.01
C0498,2024-05,3.17,361,7,0,53,0.01
C0498,2024-06,2.1,334,7,0,59,0.01
C0498,2024-07,1.39,317,7,2,57,0.01
C0498,2024-08,3.94,346,7,3,46,0.01
C0498,2024-09,1.41,311,7,1,27,0.01
C0498,2024-10,2.16,216,7,1,26,0.01
C0498,2024-11,1.91,306,7,1,63,0.01
C0498,2024-12,3.16,281,7,1,74,0.01
C0498,2025-01,2.27,323,7,2,54,0.01
C0498,2025-02,2.93,323,7,2,55,0.01
C0499,2024-02,2.58,471,17,1,40,0.03
C0499,2024-03,3.39,436,17,2,54,0.03
C0499,2024-04,3.68,431,17,1,50,0.03
C0499,2024-05,3.21,478,17,1,66,0.03
C0499,2024-06,2.16,404,17,2,30,0.03
C0500,2024-10,1.91,339,4,0,56,0.05
C0500,2024-11,1.67,305,4,0,67,0.05
C0500,2024-12,2.93,254,4,1,42,0.05
C0500,2025-01,2.93,329,4,0,49,0.05
C0500,2025-02,2.49,311,4,2,63,0.05
C0500,2025-03,3.23,305,4,1,23,0.05
C0500,2025-04,2.62,216,4,0,37,0.05
C0500,2025-05,0.65,260,4,0,24,0.05
C0500,2025-06,1.75,268,4,1,34,0.05
C0500,2025-07,2.69,324,4,1,38,0.05
C0501,2024-01,3.69,561,11,0,73,0.01
C0501,2024-02,5.14,708,11,0,67,0.01
C0501,2024-03,2.67,752,11,4,52,0.01
C0501,2024-04,2.87,569,11,0,79,0.01
C0501,2024-05,3.7,717,11,1,63,0.01
C0501,2024-06,3.35,760,11,2,34,0.01
C0501,2024-07,3.03,638,11,0,59,0.01
C0501,2024-08,1.17,532,11,2,48,0.01
C0501,2024-09,4.39,654,11,1,74,0.01
C0501,2024-10,1.63,627,11,0,41,0.01
C0501,2024-11,2.39,580,11,2,51,0.01
C0501,2024-12,2.65,642,11,0,40,0.01
C0501,2025-01,2.02,416,11,0,71,0.01
C0501,2025-02,1.85,558,11,1,44,0.01
C0501,2025-03,3.13,562,11,0,67,0.01
C0501,2025-04,1.89,655,11,1,48,0.01
C0501,2025-05,0.9,496,11,0,45,0.01
C0501,2025-06,2.4,401,11,1,43,0.01
C0501,2025-07,1.24,177,11,1,49,0.01
C0502,2024-01,2.05,474,25,0,41,0.0
C0502,2024-02,2.12,518,25,1,40,0.0
C0502,2024-03,2.09,492,25,1,45,0.0
C0502,2024-04,1.52,419,25,0,39,0.0
C0502,2024-05,2.78,498,25,2,49,0.0
C0502,2024-06,2.07,496,25,3,43,0.0
C0502,2024-07,3.33,488,25,0,62,0.0
C0502,2024-08,2.66,502,25,1,67,0.0
C0502,2024-09,2.28,455,25,0,64,0.0
C0502,2024-10,3.15,451,25,1,27,0.0
C0502,2024-11,1.02,419,25,0,35,0.0
C0502,2024-12,1.76,496,25,1,34,0.0
C0502,2025-01,0.65,381,25,2,22,0.0
C0502,2025-02,2.84,372,25,0,59,0.0
C0503,2025-01,2.29,525,25,1,51,0.01
C0503,2025-02,2.92,554,25,0,62,0.01
C0503,2025-03,2.03,424,25,1,27,0.01
C0503,2025-04,4.25,570,25,1,41,0.01
C0503,2025-05,2.67,551,25,0,29,0.01
C0503,2025-06,1.92,489,25,1,36,0.01
C0503,2025-07,2.45,557,25,0,53,0.01
C0504,2025-01,2.76,331,4,1,14,0.13
C0504,2025-02,2.64,376,4,1,52,0.13
C0504,2025-03,1.55,310,4,1,33,0.13
C0504,2025-04,2.19,249,4,2,44,0.13
C0504,2025-05,2.71,327,4,0,48,0.13
C0504,2025-06,2.56,192,4,0,66,0.13
C0504,2025-07,2.51,286,4,3,33,0.13
C0505,2024-07,2.58,852,10,0,46,0.04
C0505,2024-08,5.64,1011,10,1,74,0.04
C0505,2024-09,3.67,803,10,0,62,0.04
C0505,2024-10,3.75,604,10,1,78,0.04
C0505,2024-11,5.27,728,10,1,55,0.04
C0505,2024-12,3.41,945,10,2,76,0.04
C0505,2025-01,3.52,771,10,2,51,0.04
C0505,2025-02,3.09,713,10,0,47,0.04
C0505,2025-03,2.99,916,10,1,63,0.04
C0505,2025-04,2.26,423,10,1,50,0.04
C0505,2025-05,4.39,540,10,0,64,0.04
C0505,2025-06,2.58,627,10,3,48,0.04
C0505,2025-07,1.86,630,10,2,57,0.04
C0506,2024-01,1.98,644,36,2,39,0.0
C0507,2025-02,4.48,824,3,1,40,0.05
C0507,2025-03,3.84,870,3,0,59,0.05
C0507,2025-04,4.25,990,3,2,42,0.05
C0507,2025-05,4.91,609,3,2,66,0.05
C0507,2025-06,4.28,630,3,0,57,0.05
C0507,2025-07,2.7,665,3,0,54,0.05
C0508,2024-01,2.74,446,21,2,53,0.0
C0508,2024-02,3.62,449,21,1,58,0.0
C0508,2024-03,2.82,475,21,2,43,0.0
C0508,2024-04,3.42,533,21,2,54,0.0
C0508,2024-05,1.4,501,21,2,52,0.0
C0508,2024-06,3.67,358,21,0,58,0.0
C0508,2024-07,1.55,428,21,3,22,0.0
C0508,2024-08,1.89,512,21,2,28,0.0
C0508,2024-09,2.9,373,21,3,38,0.0
C0508,2024-10,1.3,485,21,1,61,0.0
C0508,2024-11,2.0,386,21,1,53,0.0
C0508,2024-12,2.42,358,21,1,29,0.0
C0508,2025-01,2.56,452,21,2,65,0.0
C0508,2025-02,0.29,340,21,2,40,0.0
C0508,2025-03,2.09,334,21,1,36,0.0
C0508,2025-04,0.0,378,21,1,18,0.0
C0508,2025-05,1.69,348,21,2,28,0.0
C0508,2025-06,2.67,303,21,2,50,0.0
C0508,2025-07,2.84,291,21,3,56,0.0
C0509,2024-10,2.65,596,30,4,43,0.03
C0509,2024-11,4.11,597,30,0,47,0.03
C0509,2024-12,3.95,535,30,0,50,0.03
C0509,2025-01,1.48,607,30,0,67,0.03
C0509,2025-02,2.55,620,30,2,32,0.03
C0509,2025-03,1.62,517,30,1,36,0.03
C0509,2025-04,0.41,538,30,3,34,0.03
C0509,2025-05,1.3,534,30,0,63,0.03
C0509,2025-06,2.22,485,30,3,39,0.03
C0509,2025-07,2.64,499,30,0,41,0.03
C0510,2025-02,3.89,2598,164,0,63,0.08
C0510,2025-03,3.78,2323,164,1,47,0.08
C0510,2025-04,3.98,2357,164,1,71,0.08
C0510,2025-05,2.84,2278,164,1,57,0.08
C0510,2025-06,4.91,2386,164,1,57,0.08
C0510,2025-07,3.19,2355,164,0,65,0.08
C0511,2024-10,1.79,343,8,2,41,0.04
C0511,2024-11,2.84,420,8,0,63,0.04
C0511,2024-12,2.61,376,8,2,33,0.04
C0511,2025-01,2.58,403,8,2,39,0.04
C0512,2024-01,3.41,1384,88,0,81,0.0
C0512,2024-02,2.56,1349,88,1,58,0.0
C0512,2024-03,2.5,1300,88,0,79,0.0
C0512,2024-04,3.48,1430,88,1,62,0.0
C0512,2024-05,2.69,1426,88,1,50,0.0
C0512,2024-06,2.65,1470,88,0,47,0.0
C0512,2024-07,2.16,1498,88,0,87,0.0
C0512,2024-08,1.7,1298,88,0,37,0.0
C0512,2024-09,3.39,1253,88,1,60,0.0
C0512,2024-10,2.91,1500,88,3,59,0.0
